idx,value1,value2,value3,value4,value5,value6,value7,value8
369,1.0303452956373849,0.9878478470614519,1.2371307636761335,0.9514937092657139,0.933643503885432,0.9263804063317961,0.9829208522962217,1.0563889829752569
370,0.9785368299163636,0.9878478470614519,1.2173696885143614,0.9532416393485106,0.9514098245152655,0.9219556275707341,0.9781008525982673,0.9952999636396933
371,1.0127079007840871,0.9901138397405524,1.1952193649703098,0.9665811057698537,0.9868727939293253,0.928592795712327,0.9423623714144489,0.9505430783696477
372,1.018823723103532,0.9908110682571988,1.1678923365979852,0.9952839576557783,0.9825531395016794,0.9263804063317961,0.9289329388408957,0.9275308121742722
373,0.9398080913647844,0.9892423040947446,1.197459285328697,1.0685130284929447,1.0085407379131615,0.9639910258008226,0.9089220915982059,0.9092840575612992
374,0.9596137351036566,0.9916826039030067,1.159181535204257,1.0347503789989245,0.9684794266890271,0.93522996385392,0.9826568779490583,0.8980172520320433
375,0.9775138470686235,0.9920312181613299,1.1376782997637394,1.0247227801028804,0.9584466809215917,0.9263804063317961,0.9276030859042883,0.9003579282507729
376,0.9331772736462423,0.9883707684489366,1.132402042919538,0.9751367635435427,0.9423524845863308,0.9197432381902032,0.9983191867703259,0.9267050005645182
377,0.9428331488611388,0.9887193827072598,1.1295648104655809,0.9495617865426228,0.9407500321373654,0.9219556275707341,1.089707306487061,0.9582120804525865
378,0.9828939259736146,0.9869763114156439,1.1275737701470145,0.9469858895785014,0.8956026761839062,0.9153184594291413,1.1126805813948049,0.9880149376555574
379,0.9396916470040567,0.9883707684489366,1.1350899473496028,0.9332784378765695,0.8934428489700833,0.9153184594291413,1.078034988674579,0.9932959240007361
380,1.0456038197178799,0.9833158617032507,1.113188503845372,0.9336464231571582,0.8970657849416572,0.9153184594291413,1.0157700976790822,1.0014751408998923
381,0.9266342137807086,0.9812241761533117,1.0485792455078906,0.9354863495601021,0.9153894803363483,0.9153184594291413,1.0477579219742137,1.0314620962324261
382,1.0683199496305569,0.981921404669958,0.9602766073794685,0.9556335436723377,0.9066804996354494,0.9108936806680793,1.0792901707011004,1.0539220680391126
383,1.0331502209820935,0.9820957117991196,0.8853637153934057,0.9632692382445547,0.9187337289254933,0.9153184594291413,0.9525603956533039,1.0535854314593402
384,1.034415925916427,0.9824443260574428,0.7985045814959444,0.9749527709032484,0.9306476145243229,0.9108936806680793,0.9767342907057499,1.0570675160813605
385,0.9859399545910673,0.9831415545740891,0.7704309130041573,0.9881082446842971,0.9675040208505264,0.9153184594291413,1.0748506700261682,1.0528279991548526
386,0.9584495255478982,0.9824443260574428,0.7316056267921116,0.9741248040219236,0.9376147990850419,0.9131060700486102,1.0721190510924279,1.0914044472181401
387,1.078635048800964,0.9866276971573208,0.7414115003610513,0.9816685022739935,0.9312746611347875,0.9175308488096722,1.0718522773016688,1.1168941482427779
388,0.9984746749166302,0.9854075472531897,0.7775488821430324,0.9874642704432668,0.9198484784552083,0.9153184594291413,1.1173394070235005,1.1418210349856084
389,0.9612916540856731,0.9885450755780982,0.8853139393854416,0.9849803697992925,0.9934219474164011,0.9175308488096722,1.0731245638447382,1.1311170437381595
390,0.9988272906058696,0.9876735399322902,1.0292163784098318,0.9742168003420708,0.9286271310017143,0.9108936806680793,1.0087108786708445,1.1389438442178668
391,1.0130013036708765,0.9876735399322902,1.1293657064337244,0.9760567267450148,0.9240984610372469,0.9153184594291413,1.113442055271075,1.1709663988687113
392,1.0027549579338328,0.9876735399322902,1.1982059254481594,0.9650171683273514,0.9132993249681325,0.9153184594291413,1.202707232239742,1.12509440492817
393,1.0836714030083117,0.9967375106486925,1.2157768562595084,0.9503897534239476,0.9184550415430646,0.9153184594291413,1.0055211219985245,1.0805058379480104
394,0.8987447957900543,1.0016181102652169,1.2154782002117233,0.9650171683273514,0.9909834328201494,0.9153184594291413,0.9953923011556934,1.0361487086164445
395,0.8987447957900543,0.9908110682571988,1.2096046312719524,0.9499297718232116,1.0041514116399084,0.9684158045618846,0.9407672700817105,0.9924332927650694
396,0.9377392192529198,0.9876735399322902,1.2098535113117732,1.0371422833227515,0.9893113085255769,0.9241680169512652,0.8837632810401682,0.9679166818538363
397,0.8987447957900543,0.9890679969655829,1.2018893500375074,1.0468938932583542,0.9904957299008992,0.930805185092858,0.8822193567436438,0.9484180599598347
398,0.95845494744209,0.9888936898364213,1.1972104052888761,1.0135912253650698,0.9978112736896542,0.9197432381902032,0.9391542312489596,0.9201721469383111
399,0.9353533669993666,0.9897652254822292,1.1637609279369598,0.9889362115656218,1.0210119982768484,1.012663592172504,0.931419814605269,0.914643943104862
400,0.8987447957900543,0.9874992328031287,1.1000476377428334,1.0172710781709577,0.9802539685966423,0.9507166895176368,1.019874774883008,0.9121770281687177
401,0.9487498362512903,0.9862790828989976,1.1439998527751878,0.9712729180973606,0.9645778033350244,0.9219556275707341,1.0425772991841646,0.9314757720934794
402,0.9490173096310615,0.9901138397405524,1.163512047897139,0.9457899374165879,0.9675040208505264,0.9108936806680793,0.9910600564329441,0.9671750293890253
403,1.0139222626643662,0.988196461319775,1.2018893500375074,0.9400861655674618,0.9645081314894173,0.9175308488096722,1.025069964034156,0.9875047228393399
404,1.0326569165955095,0.984013090219897,1.208011799017099,0.9462499190173238,0.9756556267865677,0.9153184594291413,0.9535326211817239,0.9362518035689997
405,0.9782766164193548,0.9834901688324122,1.1421581404805137,0.9438580146934967,0.9771884073899259,0.9131060700486102,0.9089003033965677,0.8763410122626394
406,0.9641165625939628,0.9833158617032507,0.996861973233127,0.9451459631755574,0.9862457473188606,0.9374423532344509,0.9739421876358734,0.8337249252420835
407,0.9681513685148327,0.9831415545740891,0.8966130931933062,0.9605093486401389,1.00436042717673,0.9153184594291413,0.9750809620600612,0.8591830665873674
408,1.013311157895185,0.9833158617032507,0.8214015451594585,0.9700769659354471,0.9493196691470498,0.9153184594291413,1.0185246196467876,1.0173180999354285
409,0.956280046009679,0.9838387830907355,0.777747986174889,0.9976758619796053,0.9527335895818021,0.9971768665087872,1.022903553581411,1.0323405073077696
410,0.9411073571677292,0.9843617044782202,0.7639600319688165,0.978540627388989,0.9282787717736783,0.9175308488096722,1.0214550845650658,0.9708727718199622
411,1.0005052952959543,0.9852332401240281,0.8073149349056009,0.9873722741231196,0.9342008786502896,0.9197432381902032,1.0426334898886063,1.0262231894597191
412,0.9307120822161705,0.9857561615115129,0.8892960200225745,0.9845203881985566,0.9575409469286982,0.9153184594291413,0.9949404895223425,1.1062900959799489
413,0.998170726536066,0.992379832419653,1.029564810465581,1.003195641188437,0.9555901352516969,0.9153184594291413,1.014884133726383,1.085344988782238
414,0.9905199187666787,0.9894166112239061,1.1586837751246153,1.1291386034699458,0.9302295834506797,0.9153184594291413,1.113047035653596,1.1203446731854443
415,0.9532695373331824,0.9916826039030067,1.2544030384396976,0.9961119245371031,0.9238197736548182,0.9175308488096722,1.1049829048111222,1.1562017288777586
416,0.9587173242351911,0.9873249256739671,1.3064687427702102,0.9674090726511785,0.9154591521819554,0.9263804063317961,1.056911834564903,1.12424755353218
417,0.9600729342055486,0.9868020042864823,1.3304110026009717,0.9714569107376549,0.9338525194222536,0.9197432381902032,0.9616437646894516,1.0778969044547746
418,0.9457359361284586,0.9908110682571988,1.3326509229593588,1.012671262163598,0.9337828475766464,0.9219556275707341,0.9372293251729763,1.0263020886581031
419,0.9786742986427029,0.9883707684489366,1.3191616248010711,0.9697089806548583,0.9507131060591936,0.9440795213760439,0.9795475363670276,0.9939218576412503
420,0.9410750956145748,0.9915082967738451,1.2951695889623456,0.9767007009860451,0.940262329218115,0.9241680169512652,0.9032438297737865,0.952078982764859
421,0.9357341138162328,0.9920312181613299,1.29845480548798,1.0210429272969925,0.9371967680113987,0.9374423532344509,0.9050477943299615,0.934005806388331
422,0.9854098664790997,0.9981319676819852,1.3085095590967408,1.0438580146934968,0.9463934516315478,0.9263804063317961,0.8125625223682152,0.9126504233590226
423,0.9183205408078297,1.006150095623418,1.30024674177469,1.028770618189357,0.9423524845863308,0.9263804063317961,0.8684915959550299,0.9064962858850594
424,0.923086730991098,0.9963888963903694,1.3381262838354167,0.9763327157054563,0.9115575288279527,0.9153184594291413,0.5428804907120576,0.9069276015028926
425,0.9797259220564207,0.9941229037112689,1.3531586382405933,0.9447779778949688,0.8962993946399781,0.9175308488096722,0.9653589277601964,0.9295453717063474
426,1.0254574395722318,0.9897652254822292,1.3313567467522907,0.9563695142335151,0.8912133499106533,0.9153184594291413,1.0411632733987517,0.9763483761878219
427,1.0378662756946209,0.9869763114156439,1.3384747158911658,0.9450539668554103,0.8952543169558702,0.9219556275707341,0.9954745813874265,0.9922544545820654
428,0.9767363250968749,0.9827929403157659,1.2650551041440279,0.9358543348406909,0.9000616743027664,0.9108936806680793,1.006786579956494,1.0013436422359188
429,0.9639282605080464,0.981921404669958,1.1426061245521912,0.931162522513184,0.8990862684642658,0.9219556275707341,0.9631955140010378,1.014698646549075
430,1.0035202829844228,0.9817470975407965,0.9884996038951479,0.9418340956502584,0.9181066823150286,0.9241680169512652,0.9311303503494868,1.0163976092876135
431,0.9751269812385097,0.981921404669958,0.9129396238055512,0.9511257239851251,0.950852449750408,0.9108936806680793,1.029255848038701,1.039425655322666
432,0.9936449440085259,0.981921404669958,0.812889847797587,0.9647411793669098,0.9445819836457608,0.9153184594291413,1.0284871394879491,1.0446435223091373
433,0.9701064117262159,0.9822700189282813,0.8071158308737443,0.99326003861254,0.9228443678163175,0.9153184594291413,1.0058497019254011,1.0381948278278732
434,0.965657734407139,0.9831415545740891,0.7653537601918129,0.9885682262850332,0.9247951794933189,0.9153184594291413,0.9982531794636863,1.0981476987067051
435,0.9862426464459999,0.9866276971573208,0.8064687427702102,0.9953759539759255,0.9337828475766464,0.9153184594291413,1.031286642618699,1.101366786000778
436,0.9498624404183741,0.986104775769836,0.9099530633277014,0.987096285162678,0.9379631583130779,0.9175308488096722,0.9940550205284359,1.0958122824345344
437,0.966332415626541,0.9972604320361773,1.03792717980356,0.9871882814828252,0.986385091010075,0.9153184594291413,1.0224177924692908,1.1035812235020932
438,0.9708109328983787,1.0003979603610857,1.1395200120584132,0.9891202042059163,0.9682704111522055,0.9263804063317961,1.0404992662611343,1.0825361773197624
439,0.9435016901593531,1.0021410316527017,1.2167226004108274,0.9779886494681058,0.9461844360947262,0.9219556275707341,1.053353135961621,1.070117443494098
440,0.8987447957900543,1.003186874427671,1.2281213062346203,0.9687890174533864,0.9752375957129246,0.9330175744733891,1.0225390531580343,1.0601235450321065
441,0.9243959723894472,1.003186874427671,1.2489276775636398,0.9793685942703136,0.9935612911076155,0.9175308488096722,1.0090578426280212,1.0403251061842451
442,1.017331771524641,0.9995264247152779,1.2849157313217283,0.9838764139575262,0.9825531395016794,0.9197432381902032,1.015346061078604,0.9999865760237115
443,0.8987447957900543,0.9984805819403084,1.222745497374491,0.9606013449602862,1.0017128970436568,0.9153184594291413,1.0082117901791654,0.9466927974885014
444,0.9187125727912521,0.9953430536153999,1.211396567558662,0.9649251720072042,0.9445819836457608,0.9374423532344509,0.9094356011302719,0.9240329477125752
445,0.9205844976818391,0.9901138397405524,1.2191118487931072,0.9852563587597342,0.9312746611347875,0.9219556275707341,0.8409493326266859,0.872595930312672
446,0.8987447957900543,0.9864533900281592,1.21567730424358,1.038338235484665,0.9394262670708288,0.928592795712327,0.9210949612494657,0.8608241699137577
447,0.9537212921688717,0.9874992328031287,1.2092064232082391,1.0169030928903688,0.9410287195197942,0.930805185092858,0.9637346701449451,0.8974544377502364
448,0.9366732833889526,0.9908110682571988,1.2081113510330275,0.9929840496520984,0.9429098593511883,0.9263804063317961,0.9653073775160819,0.9121770281687177
449,0.9208297060432026,0.9906367611280372,1.2594304152440778,0.9434900294129079,0.9229140396619248,0.9197432381902032,1.0680437088165342,0.9504641791712636
450,0.9576824360463532,0.9927284466779762,1.2973099573048046,0.9454219521359991,0.9213115872129594,0.9153184594291413,1.0130805309910358,0.9659284220545559
451,0.9523014650310812,0.9960402821320462,1.3544030384396974,0.933094445236275,0.9298812242226437,0.9108936806680793,0.9850240511689722,1.0052623024223313
452,0.9656771333113123,0.9862790828989976,1.2548012465034106,0.9441340036539383,0.9109304822174881,0.9197432381902032,0.9861262151089658,1.0208896036489508
453,0.9795119243905829,0.9822700189282813,1.111346791550698,0.934474390038483,0.9102337637614162,0.9197432381902032,0.9895838245162316,1.0436230926767023
454,0.9970943935371849,0.9813984832824733,0.9866578916004739,0.9504817497440947,0.9309959737523588,0.9153184594291413,0.9878429766269555,0.9384820209099914
455,0.9871741284441922,0.9812241761533117,0.8960157810977363,0.952505668787333,0.9606065081354146,0.9153184594291413,0.9862835160475224,1.0906312350739755
456,0.9952197074323152,0.9820957117991196,0.8210531131037094,0.9661211241691178,0.9710572849764931,0.9108936806680793,1.0739234406419533,1.116226135029792
457,0.9589053891031145,0.981921404669958,0.7780964182306382,1.0011717221451988,0.956356525553376,0.9153184594291413,1.0640634918323588,1.0906680546998881
458,0.9546443691997258,0.9824443260574428,0.7617201116104292,0.9931680422923929,0.9597704459881283,0.9396547426149819,1.0188453503963575,1.0913202880731971
459,1.019603338230736,0.9843617044782202,0.7972601812968403,1.0077034608756494,0.9444426399545465,0.9418671319955129,1.063214463429984,1.0996520434225627
460,0.9867547661838002,0.9857561615115129,0.9101023913515939,1.0072434792749134,0.9413770787478302,0.9440795213760439,0.9817756162243808,1.0917305639047947
461,0.9763930104341074,0.9845360116073818,1.0415608283849438,0.9796445832307553,0.9286271310017143,0.9462919107565748,1.0233367289664854,1.0884115376261017
462,0.9703898675469292,0.9960402821320462,1.1399679961300906,0.9693409953742695,0.9244468202652829,0.9507166895176368,1.0739662199359468,1.081457888275179
463,0.9765605715087988,0.9953430536153999,1.2066678468020668,0.983784417637379,0.9263976319422842,0.9485043001371058,1.0342638119956722,1.0914412668440527
464,0.959404522382618,0.99865488906947,1.2352392753734953,0.9637292198452907,0.9282787717736783,0.9197432381902032,1.027296406841808,1.0764083395785937
465,0.9586289891329192,0.9958659750028847,1.2428550045920121,0.9744927893025124,0.9588647119952348,0.9241680169512652,0.9608122370334606,1.046610742322182
466,0.8987447957900543,0.9956916678737231,1.2291666024018677,0.9584854295969006,0.9221476493602456,0.9396547426149819,0.9362336219838399,1.0115952780792987
467,0.8987447957900543,0.9983062748111469,1.2223472893107776,0.9621652824027884,0.9337828475766464,1.001601645269849,0.9623519479709031,0.9765798138364153
468,0.9620491244788832,0.9991778104569548,1.2054732226109268,0.9770686862666338,0.9319017077452523,0.9573538576592298,0.916930498975849,0.9330432361680445
469,0.8987447957900543,1.0021410316527017,1.2253338497886272,0.9742168003420708,0.9379631583130779,0.9241680169512652,0.884959360334668,0.9206245023423801
470,0.8987447957900543,0.9942972108404304,1.2320038348558249,1.0629012529639659,0.9330164572749673,0.9241680169512652,0.8859195743218515,0.8957081354926674
471,0.9541066981530643,0.9897652254822292,1.2243881056373083,1.0124872695233036,0.9238197736548182,0.9197432381902032,0.9262812260790665,0.8830106244993791
472,0.9434312446822164,0.9909853753863603,1.2468370852291448,0.9893961931663579,0.9394262670708288,0.9153184594291413,1.0488629636995292,0.8861613324881858
473,0.9548159596541161,0.9895909183530677,1.266000848295347,1.0208589346566983,0.9206845406024946,0.9153184594291413,1.0856093964222546,0.9185310436119208
474,0.9202860214947003,0.9983062748111469,1.2958166770658797,0.9456059447762935,0.9068198433266638,0.9153184594291413,1.0350723493860217,0.9751070287999113
475,1.067764177097906,0.988196461319775,1.2896942280862878,0.9530576467082161,0.8972051286328716,0.9153184594291413,0.9379672328549544,1.001427801380862
476,0.9196589847166289,0.9841873973490586,1.2210033370957452,0.936406312761574,0.9038936258111618,0.9153184594291413,0.9219551714960007,1.0324351863458308
477,0.9695038888587966,0.9838387830907355,1.1087584391365615,0.9461579226971766,0.9195001192271725,0.9153184594291413,0.9680159641724565,1.044759241133434
478,0.9450039045587606,0.9824443260574428,0.9713766571554764,0.9419260919704057,0.9008977364500527,0.9197432381902032,0.9098691512335569,1.0703909607151632
479,0.9596838178723193,0.9810498690241501,0.8907395242535352,0.9534256319888049,0.9372664398570059,0.93522996385392,0.9547202071301168,1.0756666871137828
480,0.9700162009364499,0.9810498690241501,0.8090073191763824,0.9685130284929447,0.9323197388188954,0.9330175744733891,1.0057240811535015,1.09493913130575
481,1.021965738242531,0.9813984832824733,0.7587833271405436,0.9765167083457507,0.9410983913654014,0.9462919107565748,1.0108729650818542,1.1036969423263898
482,1.0403616388287378,0.981921404669958,0.7530093102167009,0.9905001490081242,0.9476475448524773,0.9595662470397607,1.0109465768019321,1.1261463942399585
483,0.9556580396911352,0.9827929403157659,0.8000974137507975,0.9850723661194397,0.9470901700876198,0.9507166895176368,1.013395627356565,1.1321322134240355
484,0.9297480925976036,0.9862790828989976,0.8921332524765317,0.9867282998820892,0.9551024323324466,0.9440795213760439,1.0107754619394929,1.1251154447144056
485,1.0071489199552195,0.9827929403157659,1.0424567965282987,0.9917880974901849,0.9286968028473215,0.9462919107565748,1.0237840478188929,1.162150728435923
486,0.9541554113279095,0.9831415545740891,1.1503214057866362,0.9700769659354471,0.9330861291205745,0.9462919107565748,1.0736523267640847,1.158552924989606
487,0.9707687966771997,0.9826186331866044,1.2170212564586123,0.9744927893025124,0.9103731074526304,0.9485043001371058,1.0740409193022822,1.1605990442010348
488,0.9415696142149241,0.9836644759615739,1.251764910017597,0.9608773339207277,0.9140657152698116,0.9462919107565748,1.001745010606871,1.1060954779572678
489,0.9497511455590328,0.9836644759615739,1.2380267318194884,0.965293157287793,0.9280000843912496,0.9440795213760439,0.9763852844711601,1.0611650144507772
490,1.0252194041220368,0.9833158617032507,1.2149804401320816,0.96244127136323,0.955241776023661,0.9595662470397607,0.9793696167551857,1.0101593126687072
491,0.8987447957900543,0.9843617044782202,1.1907395242535352,0.94965378286277,0.9355246437168261,0.9485043001371058,0.9910604516278438,0.9769953496145718
492,0.9446813302481197,0.988196461319775,1.1788928343580647,0.967225080010884,0.9408197039829727,0.9529290788981678,0.9273420707279851,0.9539094441673712
493,0.9657464517135268,0.9852332401240281,1.2053736705949987,0.9589454111976365,0.9523852303537662,0.9595662470397607,0.9787749448595973,0.9146229033186262
494,0.9262322314862165,0.9876735399322902,1.2007942778622958,0.9728368555398629,0.9756556267865677,0.9507166895176368,0.912397867906731,0.8992112599009233
495,0.9459039456528342,0.9864533900281592,1.1963642131534855,1.0172710781709577,0.9890326211431482,0.9374423532344509,1.0259770487733788,0.9004841669681876
496,0.9425335941945623,0.9888936898364213,1.2226957213665268,1.0171790818508104,0.9932129318795796,0.9462919107565748,1.0378433344614335,0.9105990442010349
497,0.8987447957900543,0.9890679969655829,1.2344428592460688,0.9653851536079402,0.9806023278246782,0.9440795213760439,1.0300803999573447,0.9334219523202884
498,1.021732662554226,0.9906367611280372,1.2507196138503496,0.96244127136323,0.9739835024919951,0.930805185092858,1.0350046701435067,0.9642241993694584
499,0.9744651135581596,0.9866276971573208,1.2620685436661783,0.9504817497440947,0.9810203588983213,0.9175308488096722,1.0716508377851306,0.9878834389915838
500,0.9856831896154535,0.9848846258657049,1.1904408682057501,0.939718180286873,0.9744015335656382,0.9219556275707341,1.0609293871574823,1.0136203575044918
501,1.0208482250388082,0.9831415545740891,1.0805852186288463,0.9376022649234875,0.9932826037251867,0.930805185092858,0.9161380245969409,1.035717392998611
502,0.9802793053430394,0.9831415545740891,0.966896816438702,0.9476298638195317,0.9946760406373306,0.9374423532344509,1.0440853007169855,1.0611387147179825
503,1.0456810979828965,0.9831415545740891,0.8769515700474625,0.9534256319888049,0.9544057138763746,0.930805185092858,1.0114849958049792,1.0801008220629718
504,0.9921246075964573,0.9838387830907355,0.8234423614859891,0.9665811057698537,0.9410287195197942,0.9197432381902032,1.0471882132505634,1.0931402295825914
505,0.991164620116821,0.9833158617032507,0.7794901464536348,0.969065006413828,0.9499467157575145,0.9462919107565748,1.0178633872737592,1.0947339933899511
506,0.9947635065648398,0.9831415545740891,0.7759560498881792,0.9722848776189797,0.9407500321373654,0.9241680169512652,1.12467606154311,1.118072376271981
507,0.9455185786657897,0.9831415545740891,0.8150302161400459,0.9853483550798813,0.9282787717736783,0.9330175744733891,1.09093598909968,1.1205918906737147
508,1.0181274174685588,0.9874992328031287,0.9374791957318827,1.014603184886689,0.9236107581179966,0.9263804063317961,1.0270324481850095,1.1399379741175069
509,0.9430175910398977,0.9883707684489366,1.0701322569563725,1.0173630744911049,0.9337828475766464,0.9374423532344509,1.0747476970357868,1.1763788838778637
510,1.0057050619745014,0.9859304686406745,1.193477204691564,0.9709049328167718,0.9364303777097196,0.9175308488096722,1.144534333891843,1.1844634217389591
511,1.0652877222338322,0.9862790828989976,1.259231311212221,1.0065995050338832,0.9366393932465412,0.9263804063317961,1.1087141964435674,1.1084098544432028
512,0.9764100115496644,0.9834901688324122,1.296911749241091,1.0721928812988326,0.9220779775146385,0.930805185092858,1.095368003295771,1.1508313234410779
513,0.9234906248746642,0.9834901688324122,1.288499603895148,0.9702609585757415,0.9713359723589219,0.9507166895176368,0.881620069994615,1.0830674319222156
514,0.8987447957900543,0.9850589329948666,1.3352392753734954,0.9548055767910129,0.9935612911076155,0.9197432381902032,0.9176552445798193,1.0379633901792797
515,0.8987447957900543,0.9834901688324122,1.3009933818941524,0.9566455031939567,0.9737744869551735,0.9728405833229465,0.9246210625213893,0.9920493166662666
516,0.9215685762620803,0.9899395326113909,1.2655030882157055,0.9613373155214636,0.9744712054112454,1.0480618222609996,0.9030514234818401,0.9487915161655197
517,0.9231401901502303,0.9874992328031287,1.2816305147960936,0.9739408113816292,0.9867334502381109,1.0701857160663093,0.8532478303753868,0.9220341680201769
518,0.8987447957900543,0.9911596825155219,1.2985045814959444,0.9859923293209116,0.9759343141689965,1.0414246541194068,0.8911846307375763,0.9025197662864984
519,0.9651970385812236,0.9930770609362993,1.290689748245571,1.0286786218692097,1.0013645378156208,1.0458494328804686,0.9472652084606656,0.9122033279015125
520,1.0071971804848863,0.9888936898364213,1.26998292893248,0.9928000570118041,0.9845039511786808,1.0414246541194068,1.0178816885819673,0.9449885748034039
521,0.9653939995856996,0.9888936898364213,1.2774991061350682,0.9448699742151159,0.9928645726515436,1.0303627072167518,1.0284826022512255,0.980761471350775
522,0.943595260083283,0.9869763114156439,1.255796766662694,0.9552655583917489,0.9835982171857873,1.023725539075159,1.0587298347145992,1.022988322325969
523,0.935184595239599,0.9836644759615739,1.243452316687582,0.9438580146934967,0.9090493423860939,1.02593792845569,1.0863175151654079,1.0288847224185442
524,0.9294952020445013,0.9817470975407965,1.2121432076781244,0.9417420993301113,0.8983198781625866,1.0347874859778137,1.0138769805220733,1.052785919582381
525,0.9423973682096461,0.9813984832824733,1.1067176228100308,0.9443179962942327,0.9102337637614162,1.02593792845569,0.9959938154002684,1.088385237893307
526,0.9228543904879336,0.9817470975407965,0.9953686929942022,0.9503897534239476,0.9174099638589567,1.0392122647388757,1.049704964873283,1.1006040937497314
527,0.9423322540964101,0.9810498690241501,0.9080117990170992,0.9531496430283634,0.9412377350566158,1.0436370434999376,1.0385726745892423,1.083598686524669
528,0.9935210158576997,0.9820957117991196,0.809206423208239,0.9821284838747295,0.9496680283750858,1.0480618222609996,1.0366510342777118,1.1060428784916785
529,0.9686673928005632,0.9812241761533117,0.783571779106696,1.0131312437643338,0.9726597374254585,1.0569113797831236,1.0629759670761434,1.0984527756071238
530,0.9486880631266412,0.9829672474449276,0.75335774227245,0.9726528628995685,0.9313443329803948,1.1299202293406456,1.0365146948822066,1.1124021538814406
531,0.9579727892081984,0.9834901688324122,0.755199454567124,0.9984118325407829,0.9414467505934373,1.0834600523494953,1.0442245541079385,1.1375394384866289
532,0.9600151719587346,0.9908110682571988,0.8190122967771788,1.007519468235355,0.9491803254558354,0.9949644771282563,0.9824031791113621,1.1696987517480062
533,0.9246210197738113,0.9843617044782202,0.9460406691017184,0.9925240680513624,0.9333648165030033,0.9507166895176368,1.0938966932580654,1.2078596640331374
534,0.9788716383491035,0.9868020042864823,1.0990521175835501,0.9670410873705897,0.9436065778072602,0.9462919107565748,1.1221536659850482,1.1725496427829531
535,0.9679469635377534,0.9850589329948666,1.1932283246517432,0.9996077847026964,0.9330164572749673,0.9485043001371058,1.0926717122530287,1.1695830329237094
536,0.8987447957900543,0.9852332401240281,1.2479321574043565,0.967225080010884,0.923750101809211,0.9440795213760439,1.1523395141196975,1.127398261520987
537,0.9740336571370558,0.9869763114156439,1.2434025406796179,0.9707209401764775,0.9289754902297502,0.9507166895176368,1.0757839725548097,1.087086031093248
538,0.9802742517555826,0.9874992328031287,1.2185643127055013,0.9695249880145639,0.9258402571774267,0.9551414682786987,1.0274475464754582,1.042928779730922
539,0.8987447957900543,0.9854075472531897,1.1957669010579155,0.9648331756870571,0.9321107232820738,0.9750529727034775,1.0276062973631004,0.9885514522045695
540,0.9265832802202892,0.9878478470614519,1.1694353928448742,0.972376873939127,0.9343402223415039,1.0591237691636546,0.9730752248247161,0.9646607749338506
541,0.9723775036900845,0.9878478470614519,1.141013292297338,1.0090834056778575,0.9316230203628235,1.0480618222609996,0.9435926933502724,0.9419798853716885
542,0.9436659487447009,0.9890679969655829,1.125582729828448,0.9993317957422548,0.9254918979493908,1.0613361585441854,0.9532515006137707,0.9177578314677562
543,0.9358306279190161,0.9897652254822292,1.1139849199727985,0.9858083366806173,0.9238197736548182,1.0414246541194068,1.0280139360952265,0.9131921978545937
544,0.9685954586784251,0.9916826039030067,1.0943233968269548,1.0024596706272595,0.9125329346664535,1.0325750965972829,1.0594104575974315,0.9380138856662456
545,0.9801211311616046,0.990288146869714,1.0982059254481593,0.9645571867266154,0.9056354219513416,1.0502742116415307,1.0684928136230138,0.9787311319790231
546,0.8987447957900543,0.9888936898364213,1.104875910515357,0.9469858895785014,0.9129509657400965,1.0325750965972829,1.0980237190594322,1.0138938747255568
547,0.9691853517759901,0.9850589329948666,1.1037310623321812,0.9379702502040763,0.8974141441696931,1.0303627072167518,1.0804828354712561,1.0334240562989119
548,0.9508291740665543,0.9833158617032507,1.0757569458563225,0.9411901214092281,0.8933035052788689,1.0303627072167518,1.0585340273592752,1.0458322702314584
549,0.9338982136017209,0.9833158617032507,1.0094055272400957,0.9332784378765695,0.8928854742052258,1.0303627072167518,1.0106567261116568,1.071043194088472
550,0.9680854079197491,0.9831415545740891,0.9229446014063475,0.9599573707192557,0.9168525890940992,0.9462919107565748,1.0314536850018394,1.065693828438027
551,0.9557034106548747,0.9822700189282813,0.8510680459060986,0.9594973891185198,0.9355943155624333,0.9219556275707341,1.0823965833054898,1.0894582669913313
552,0.9404445326424659,0.9826186331866044,0.8091068711923106,0.9859003330007645,0.9498770439119073,0.9529290788981678,1.0415923284409088,1.0926773542854045
553,0.9212265857908066,0.9829672474449276,0.775557841824466,0.9782646384285474,0.9606761799810218,0.9219556275707341,1.0288842269914127,1.0839774026769127
554,1.0184042020959623,0.9847103187365434,0.7451944769663277,0.9697089806548583,0.9498073720663002,0.9440795213760439,1.0663227558020232,1.0912098291954593
555,0.9772804852625252,0.9843617044782202,0.7448460449105785,0.9893961931663579,0.9317623640540379,0.928592795712327,1.045206947967096,1.139196321652696
556,0.9673489597381008,0.9873249256739671,0.7819789468518428,0.996571906137839,0.9516885118976942,0.9263804063317961,1.0353135665368567,1.1767996796025793
557,0.9770752747458553,0.9862790828989976,0.9007942778622957,0.9806565427523745,0.9939793221812586,0.9175308488096722,1.0580316203689568,1.1752006558486605
558,0.9697827206162095,0.9894166112239061,1.044995372934471,1.0092673983181517,0.9236804299636038,0.9175308488096722,1.1118703408800745,1.1904282011368004
559,0.9785138343379124,0.9888936898364213,1.1355379314212803,0.986636303561942,0.9482745914629419,0.93522996385392,1.1093163047912444,1.190465020762713
